,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
57,AAPL,2010-09-29,287.2300,289.8100,286.0000,287.3700,16773000,0.0000,1.0000,35.5365,280.1467,71.6457,73.5857,64.6210,9.2371,-22.0822,14.209749999999985,283.7500,-1
58,AAPL,2010-09-30,289.0000,290.0000,281.2500,283.7500,24049700,0.0000,1.0000,35.0888,281.5996,64.9957,65.0381,55.7189,7.7218,-37.5899,12.419150000000002,282.5200,-1
59,AAPL,2010-10-01,283.7500,286.5800,281.3500,282.5200,16005100,0.0000,1.0000,34.9367,282.7053,62.8607,56.2422,48.3866,5.7969,-41.8008,10.842149999999975,278.6400,-1
60,AAPL,2010-10-04,281.6000,282.9000,277.7700,278.6400,15546500,0.0000,1.0000,34.4569,283.4610,56.5504,46.2761,34.7229,3.9469,-59.8364,9.189799999999991,288.9400,1
61,AAPL,2010-10-05,282.0000,289.4500,281.8200,288.9400,17927400,0.0000,1.0000,35.7306,284.7981,66.2393,44.4979,50.3843,6.9277,-22.9489,7.554950000000019,289.1900,1
62,AAPL,2010-10-06,289.5900,291.9900,285.2600,289.1900,23959600,0.0000,1.0000,35.7615,285.6996,66.4350,49.8521,64.4492,4.5630,-26.3183,6.889700000000005,289.2200,1
63,AAPL,2010-10-07,290.3362,290.4800,286.9100,289.2200,14585700,0.0000,1.0000,35.7653,286.6889,66.4601,66.2959,84.0542,5.0296,-27.9270,5.487200000000001,294.0700,1
64,AAPL,2010-10-08,291.7129,294.5000,290.0000,294.0700,23514400,0.0000,1.0000,36.3650,287.4631,70.3262,78.1966,86.0865,3.8273,-3.3452,5.966049999999996,295.3600,1
65,AAPL,2010-10-11,294.7400,297.2400,294.6000,295.3600,15276900,0.0000,1.0000,36.5245,288.2910,71.2746,86.2423,88.5861,4.0843,-8.4532,6.471599999999995,298.5400,1
66,AAPL,2010-10-12,295.4100,299.5000,292.4900,298.5400,19948000,0.0000,1.0000,36.9178,289.0617,73.5214,89.1682,92.8321,3.7498,-3.9184,7.574950000000001,300.1400,1
67,AAPL,2010-10-13,300.2000,301.9600,299.8000,300.1400,22503300,0.0000,1.0000,37.1156,289.8631,74.5979,90.3587,89.6578,3.8834,-6.7507,8.698050000000023,302.3100,1
68,AAPL,2010-10-14,301.6900,302.4700,300.4000,302.3100,15546300,0.0000,1.0000,37.3840,290.5767,76.0218,91.9280,93.2941,3.4175,-0.5825,9.92165,314.7400,1
69,AAPL,2010-10-15,307.4400,315.0000,304.9100,314.7400,32935500,0.0000,1.0000,38.9211,292.2607,82.1828,92.7027,95.1563,8.0972,-0.6500,13.632249999999999,318.0000,1
70,AAPL,2010-10-18,318.4700,319.0000,314.2900,318.0000,39036100,0.0000,1.0000,39.3242,294.4850,83.3883,95.4601,97.9299,10.8555,-2.4254,16.62809999999999,309.4900,-1
71,AAPL,2010-10-19,303.4000,313.7700,300.0200,309.4900,44028000,0.0000,1.0000,38.2719,296.0650,70.0618,91.6445,81.8472,7.6974,-23.0657,17.289449999999988,310.5300,1
72,AAPL,2010-10-20,309.0000,314.2500,306.8700,310.5300,25772300,0.0000,1.0000,38.4005,297.9779,70.6786,82.3780,67.3569,9.4379,-20.5433,17.31895,309.5200,-1
73,AAPL,2010-10-21,312.3600,314.7400,306.8000,309.5200,19695000,0.0000,1.0000,38.2756,299.9064,69.1880,67.0564,51.9652,9.5568,-22.9930,16.57065,307.4700,-1
