,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,mom,adx,obv,atr,cci,macd,trix,next_close,direction
1452,SPY,2016-04-15,208.0100,208.1721,207.4000,207.7800,75761615,0.0000,1.0000,191.1172,205.9014,63.0878,83.0078,89.7481,2.2338,-13.2258,2.076350000000005,4.5400,15.2504,6867049664.0000,2.0572,127.7988,1.9623,0.1485,209.2392,1
1453,SPY,2016-04-18,207.1400,209.2800,207.0000,209.2392,82530960,0.0000,1.0000,192.4594,206.1956,66.4015,89.8836,90.1644,2.0078,-0.6591,2.410199999999989,4.1184,15.8983,6949580624.0000,2.0731,141.7316,2.0748,0.1478,209.9000,1
1454,SPY,2016-04-19,209.7400,210.2000,208.9400,209.9000,88316060,0.0000,1.0000,193.0672,206.4728,67.8107,90.3715,91.2019,1.8833,-4.2194,2.79934999999999,3.8800,16.9075,7037896684.0000,2.0150,156.4386,2.1919,0.1490,210.1000,1
1455,SPY,2016-04-20,209.9500,210.9200,209.3900,210.1000,81100314,0.0000,1.0000,193.2511,206.7999,68.2448,90.3912,89.8073,2.2285,-10.4725,3.092649999999992,4.5800,18.1434,7118996998.0000,1.9804,137.4173,2.2747,0.1511,208.9700,-1
1456,SPY,2016-04-21,210.1200,210.2500,208.6500,208.9700,85695041,0.0000,1.0000,192.2117,206.9463,63.0692,84.8262,73.4694,0.9907,-24.9042,3.2047999999999917,2.0500,18.6962,7033301957.0000,1.9532,87.2204,2.2235,0.1520,208.9700,0
1457,SPY,2016-04-22,208.5500,209.2900,207.9100,208.9700,99251724,0.0000,1.0000,192.2117,207.1406,63.0692,74.3802,59.8639,1.3188,-24.9042,3.2811499999999967,2.7200,18.6464,7033301957.0000,1.9123,58.1090,2.1580,0.1518,208.6100,-1
1458,SPY,2016-04-25,208.2600,208.6600,207.5400,208.6100,66166494,0.0000,1.0000,191.8806,207.4564,61.3501,59.1297,44.0557,2.1651,-29.5019,3.0803499999999957,4.4208,18.3251,6967135463.0000,1.8778,36.1303,2.0534,0.1501,208.9192,1
1459,SPY,2016-04-26,209.0400,209.5200,208.3600,208.9192,75864174,0.0000,1.0000,192.1650,207.6349,62.3006,48.2751,40.9055,1.2107,-25.5530,3.096500000000006,2.4992,18.4898,7042999637.0000,1.8266,56.0656,1.9727,0.1474,209.3500,1
1460,SPY,2016-04-27,208.4700,209.8100,208.0500,209.3500,77329437,0.0000,1.0000,192.5613,208.0206,63.6422,43.7928,46.4171,2.6477,-21.7452,2.7466500000000025,5.4000,18.3974,7120329074.0000,1.8218,57.0693,1.9214,0.1444,207.4475,-1
1461,SPY,2016-04-28,208.4600,209.7600,206.9600,207.4475,97216169,0.0000,1.0000,190.8113,208.2312,54.4303,42.9631,41.5666,1.4417,-48.0956,2.3460999999999927,2.9483,17.4968,7023112905.0000,1.8917,-6.0449,1.7075,0.1389,206.3308,-1
1462,SPY,2016-04-29,206.7200,207.1300,205.0300,206.3308,142424137,0.0000,1.0000,189.7842,208.3963,49.8676,41.6732,37.0361,1.1326,-63.5623,1.7813500000000033,2.3107,17.0163,6880688768.0000,1.9292,-149.4654,1.4314,0.1302,207.9700,1
1463,SPY,2016-05-02,206.9200,208.1800,206.4100,207.9700,62188015,0.0000,1.0000,191.2919,208.5427,55.7335,37.9592,35.2750,0.9955,-50.0849,1.4727000000000032,2.0500,15.9055,6942876783.0000,1.9235,-77.3835,1.3295,0.1216,206.1592,-1
1464,SPY,2016-05-03,206.5200,206.8000,205.2800,206.1592,106422142,0.0000,1.0000,189.6264,208.4111,48.9234,36.5863,37.4477,-0.8854,-80.8285,1.7308500000000038,-1.8416,15.4984,6836454641.0000,1.9783,-167.6118,1.0901,0.1111,205.0100,-1
1465,SPY,2016-05-04,204.9900,205.8500,204.4200,205.0100,92243810,0.0000,1.0000,188.5693,208.1969,45.1526,34.9274,32.0595,-1.4422,-90.9231,2.1738,-3.0000,15.5552,6744210831.0000,1.9612,-178.0422,0.7984,0.0982,204.9700,-1
1466,SPY,2016-05-05,205.5600,205.9800,204.4700,204.9700,67619222,0.0000,1.0000,188.5325,207.9961,45.0225,28.6468,16.4333,-1.3524,-91.5385,2.5060999999999893,-2.8100,15.5173,6676591609.0000,1.9290,-135.4334,0.5576,0.0842,205.7200,1
1467,SPY,2016-05-06,204.0600,205.7700,203.8800,205.7200,89315004,0.0000,1.0000,189.2224,207.7448,48.0447,23.7717,22.8223,-1.6819,-73.8636,2.592799999999997,-3.5192,15.7895,6765906613.0000,1.9262,-109.1563,0.4224,0.0708,205.8892,1
1468,SPY,2016-05-09,205.5700,206.4000,205.3600,205.8892,74374922,0.0000,1.0000,189.3780,207.4583,48.7295,27.1104,42.0755,-1.9108,-71.4602,2.518900000000002,-4.0108,15.5732,6840281535.0000,1.8629,-64.7842,0.3252,0.0585,208.4500,1
1469,SPY,2016-05-10,206.7200,208.5000,206.6400,208.4500,77472207,0.0000,1.0000,191.7334,207.3404,57.7956,45.0234,70.1722,-0.7853,-28.2575,2.3130000000000024,-1.6500,14.8780,6917753742.0000,1.9163,29.9164,0.4496,0.0502,206.5000,-1
1470,SPY,2016-05-11,207.9100,208.5400,206.5000,206.5000,81726989,0.0000,1.0000,189.9398,207.1640,50.4761,62.2992,74.6497,-1.1820,-55.8179,2.2286,-2.4700,14.1440,6836026753.0000,1.9251,5.2715,0.3864,0.0427,206.5600,1
1471,SPY,2016-05-12,207.2900,207.4899,205.3700,206.5600,89586308,0.0000,1.0000,189.9950,206.9919,50.6830,71.9019,70.8839,-1.1533,-54.8061,2.105800000000002,-2.4100,13.4950,6925613061.0000,1.9390,-24.4940,0.3372,0.0359,204.7600,-1
1472,SPY,2016-05-13,206.2100,206.8600,204.3800,204.7600,96474630,0.0000,1.0000,188.3394,206.7169,44.6541,62.1633,40.9562,-1.8455,-85.1602,2.155000000000001,-3.8500,13.4359,6829138431.0000,1.9777,-76.6048,0.1513,0.0279,206.7800,1
1473,SPY,2016-05-16,204.9600,207.3400,204.8900,206.7800,77486827,0.0000,1.0000,190.1974,206.5641,51.6106,51.0953,41.4459,-1.0239,-51.0961,1.9525500000000022,-2.1392,13.0578,6906625258.0000,2.0207,-12.2575,0.1650,0.0216,204.8508,-1
1474,SPY,2016-05-17,206.4600,206.8000,204.2300,204.8508,114924940,0.0000,1.0000,188.4229,206.2427,45.7024,36.4930,27.0769,-2.1491,-83.4898,1.6746999999999872,-4.4992,13.0750,6791700318.0000,2.0599,-75.7099,0.0200,0.0146,204.9100,1
1475,SPY,2016-05-18,204.4400,206.3000,203.6300,204.9100,123493379,0.0000,1.0000,188.4773,206.0614,45.9071,34.5362,35.0858,-1.2232,-73.9308,1.6681999999999988,-2.5375,13.4136,6915193697.0000,2.1035,-93.6543,-0.0891,0.0074,204.2000,-1
1476,SPY,2016-05-19,204.0600,204.5400,202.7800,204.2000,115430507,0.0000,1.0000,187.8243,205.9092,43.7762,29.4660,26.2352,-1.0327,-75.3472,1.8099500000000006,-2.1308,14.1603,6799763190.0000,2.1054,-150.3886,-0.2303,-0.0004,205.4900,1
1477,SPY,2016-05-20,204.9200,206.1000,204.8600,205.4900,104990408,0.0000,1.0000,189.0108,205.7321,48.4575,34.1883,41.2439,-1.1925,-52.9514,1.5972000000000008,-2.4800,13.7296,6904753598.0000,2.0907,-20.0165,-0.2353,-0.0067,205.2100,-1
1478,SPY,2016-05-23,205.5100,205.8400,204.9850,205.2100,58682576,0.0000,1.0000,188.7533,205.6643,47.5324,39.2728,50.3393,-0.4604,-57.8125,1.5985000000000014,-0.9492,13.3297,6846071022.0000,2.0025,-27.7958,-0.2589,-0.0120,207.8700,1
1479,SPY,2016-05-24,206.1700,208.2400,206.1400,207.8700,93537808,0.0000,1.0000,191.2000,205.8686,56.1056,54.2056,71.0337,1.3951,-11.6319,1.7816500000000133,2.8600,13.2240,6939608830.0000,2.0759,120.0607,-0.0622,-0.0134,209.2800,1
1480,SPY,2016-05-25,208.6700,209.7700,207.8691,209.2800,79221525,0.0000,1.0000,192.4969,206.1764,59.8506,67.8645,82.2204,2.1027,-7.0100,2.1683500000000038,4.3100,13.8348,7018830355.0000,2.0634,175.9245,0.2050,-0.0104,209.3400,1
1481,SPY,2016-05-26,209.4400,209.7100,208.9700,209.3400,55280699,0.0000,1.0000,192.5521,206.4350,60.0070,81.9131,92.4853,1.7597,-6.1516,2.4751499999999993,3.6200,14.4019,7074111054.0000,1.9688,155.4992,0.4169,-0.0047,210.2400,1
1482,SPY,2016-05-27,209.5300,210.2500,209.4700,210.2400,64211214,0.0000,1.0000,193.3799,206.7458,62.3741,89.7955,94.6808,2.1132,-0.1339,2.861450000000005,4.3508,15.1747,7138322268.0000,1.8932,145.2800,0.6499,0.0035,209.8400,-1
1483,SPY,2016-05-31,210.5600,210.6900,209.1800,209.8400,109879380,0.0000,1.0000,193.0120,206.8451,60.6558,92.6521,90.7904,0.6668,-10.7459,3.039349999999999,1.3900,16.0910,7028442888.0000,1.8658,121.7106,0.7932,0.0126,210.2700,1
1484,SPY,2016-06-01,209.1200,210.4800,208.8900,210.2700,69936215,0.0000,1.0000,193.4075,207.1143,61.8718,91.4059,88.7466,1.8257,-5.3097,3.307700000000011,3.7700,16.7066,7098379103.0000,1.8461,99.9460,0.9306,0.0222,210.9100,1
1485,SPY,2016-06-02,209.8000,210.9300,209.2399,210.9100,63044749,0.0000,1.0000,193.9962,207.4251,63.6716,89.3400,88.4831,2.1059,-0.2454,3.604050000000001,4.3500,17.5000,7161423852.0000,1.8350,96.9939,1.0788,0.0323,210.2800,-1
1486,SPY,2016-06-03,210.2500,210.6900,208.8600,210.2800,101757126,0.0000,1.0000,193.4167,207.8193,60.6373,87.1577,84.2433,2.6958,-7.9755,3.5788500000000028,5.5200,17.9068,7059666726.0000,1.8503,72.1257,1.1324,0.0416,211.3500,1
1487,SPY,2016-06-06,210.7000,211.7700,210.5100,211.3500,64887045,0.0000,1.0000,194.4009,208.1458,63.7932,85.7072,84.3952,2.2101,-4.6719,3.7944499999999977,4.5700,18.8310,7124553771.0000,1.8246,95.9402,1.2468,0.0508,211.6800,1
1488,SPY,2016-06-07,211.5250,212.3400,211.5000,211.6800,60974761,0.0000,1.0000,194.7044,208.6336,64.7324,82.3462,78.4002,3.3337,-6.9038,3.758349999999993,6.8292,19.9539,7185528532.0000,1.7650,103.1788,1.3485,0.0600,212.3700,1
1489,SPY,2016-06-08,211.8400,212.5200,211.6899,212.3700,66170920,0.0000,1.0000,195.3391,209.1664,66.6786,83.4321,87.5010,3.6406,-1.5400,3.6744999999999948,7.4600,21.0802,7251699452.0000,1.6989,108.3608,1.4679,0.0692,212.0800,-1
1490,SPY,2016-06-09,211.5100,212.2200,211.1900,212.0800,73786869,0.0000,1.0000,195.0723,209.7293,65.0537,84.7353,88.3048,3.8590,-5.7441,3.192050000000009,7.8800,21.6335,7177912583.0000,1.6619,95.0403,1.5216,0.0776,210.0700,-1
1491,SPY,2016-06-10,210.4600,210.8600,209.4300,210.0700,113829158,0.0000,1.0000,193.2235,210.0564,55.0420,81.3344,68.1973,2.2288,-32.5149,2.6606000000000023,4.5800,20.6611,7064083425.0000,1.7324,13.1659,1.3859,0.0824,208.4492,-1
1492,SPY,2016-06-13,209.3600,210.3700,208.3500,208.4492,117751153,0.0000,1.0000,191.7327,210.2878,48.5531,64.5083,37.0230,1.5785,-63.8056,1.897049999999993,3.2392,19.3566,6946332272.0000,1.7530,-75.9340,1.1346,0.0827,208.0400,-1
1493,SPY,2016-06-14,208.0000,208.7400,206.9199,208.0400,125059286,0.0000,1.0000,191.3563,210.2999,47.0452,39.8615,14.3641,0.0818,-79.9986,1.8630500000000012,0.1700,18.9881,6821272986.0000,1.7578,-163.0855,0.8921,0.0794,207.7500,-1
1494,SPY,2016-06-15,208.5400,209.3600,207.5300,207.7500,109124496,0.0000,1.0000,191.0896,210.1907,45.9559,21.3560,12.6808,-0.7311,-85.1771,2.0789000000000044,-1.5300,18.2102,6712148490.0000,1.7629,-131.3435,0.6688,0.0734,208.3700,1
1495,SPY,2016-06-16,206.7300,208.5700,205.5900,208.3700,149533065,0.0000,1.0000,191.6599,210.1214,48.6912,18.8388,29.4716,-0.4634,-59.8846,2.1742500000000007,-0.9700,18.4893,6861681555.0000,1.8499,-153.1371,0.5357,0.0664,206.5200,-1
1496,SPY,2016-06-17,207.1700,207.2000,205.7500,206.5200,117055748,1.0784,1.0000,190.9502,209.8557,41.8799,23.8141,29.2898,-1.7694,-86.5801,2.57889999999999,-3.7200,18.7486,6744625807.0000,1.9049,-158.9212,0.2777,0.0569,207.8500,1
1497,SPY,2016-06-20,208.8200,209.6100,207.7500,207.8500,82789603,0.0000,1.0000,192.1799,209.7135,47.5594,33.8567,42.8088,-0.9483,-67.3882,2.6928999999999945,-1.9900,17.4174,6827415410.0000,1.9895,-56.2011,0.1785,0.0476,208.4400,1
1498,SPY,2016-06-21,208.3000,208.9200,207.7800,208.4400,72461663,0.0000,1.0000,192.7254,209.5828,49.8984,40.3185,48.8568,-0.8703,-58.8745,2.7247500000000002,-1.8300,16.1813,6899877073.0000,1.9288,-49.9132,0.1459,0.0394,208.1000,-1
1499,SPY,2016-06-22,208.6500,209.5000,207.9300,208.1000,95560471,0.0000,1.0000,192.4111,209.3821,48.5544,51.6166,63.1841,-1.3323,-63.7807,2.7209999999999894,-2.8100,15.3599,6804316602.0000,1.9032,-38.6822,0.0915,0.0319,210.8100,1
1500,SPY,2016-06-23,209.8100,210.8700,209.2700,210.8100,102731356,0.0000,1.0000,194.9167,209.4199,58.2150,63.1427,77.3872,0.2520,-24.6753,2.7565999999999917,0.5300,15.3366,6907047958.0000,1.9651,37.9306,0.2640,0.0282,203.1300,-1
1501,SPY,2016-06-24,203.6300,210.8463,202.7200,203.1300,333444397,0.0000,1.0000,187.8158,208.8328,37.0065,65.3345,55.4322,-3.8893,-95.8163,3.5472500000000053,-8.2200,16.1139,6573603561.0000,2.4052,-143.8839,-0.2165,0.0184,199.6000,-1
1502,SPY,2016-06-27,201.5900,201.6000,198.6500,199.6000,248988660,0.0000,1.0000,184.5519,207.9699,31.3526,56.6768,37.2110,-5.7067,-93.1507,4.827550000000002,-12.0800,17.8556,6324614901.0000,2.5534,-285.2333,-0.8720,0.0010,203.1997,1
1503,SPY,2016-06-28,201.4800,203.2300,201.1200,203.1997,159382399,0.0000,1.0000,187.8802,207.3149,41.2156,36.4407,16.6788,-4.3181,-66.4724,4.783850000000001,-9.1703,18.6998,6483997300.0000,2.6303,-150.4005,-1.0886,-0.0165,206.6600,1
1504,SPY,2016-06-29,204.8400,206.9300,204.7200,206.6600,137328614,0.0000,1.0000,191.0796,206.9278,48.8269,30.2470,36.8513,-2.5556,-34.4517,4.355150000000009,-5.4200,18.0158,6621325914.0000,2.7089,-30.7200,-0.9698,-0.0291,209.4750,1
1505,SPY,2016-06-30,207.2100,209.5400,206.5600,209.4750,165021948,0.0000,1.0000,193.6824,206.8853,54.0403,39.1252,63.8454,-0.2832,-11.4157,4.291799999999995,-0.5950,16.9148,6786347862.0000,2.7282,51.5237,-0.6411,-0.0347,209.9208,1
1506,SPY,2016-07-01,209.3600,210.4900,209.2900,209.9208,106055333,0.0000,1.0000,194.0946,206.9904,54.8252,61.2875,83.1658,0.7060,-7.7676,4.413899999999998,1.4716,16.1737,6892403195.0000,2.6191,92.8426,-0.3407,-0.0348,208.4100,-1
1507,SPY,2016-07-05,208.9500,209.0800,207.7100,208.4100,109803713,0.0000,1.0000,192.6977,207.0168,51.6084,78.0871,87.2502,0.1779,-20.1309,4.430300000000003,0.3700,15.0651,6782599482.0000,2.5899,42.7989,-0.2220,-0.0331,209.6600,1
1508,SPY,2016-07-06,207.8300,209.8000,207.0600,209.6600,96021491,0.0000,1.0000,193.8534,207.1533,54.0126,85.5397,86.2031,0.9194,-9.9018,4.541150000000002,1.9100,14.1729,6878620973.0000,2.6006,54.5518,-0.0268,-0.0287,209.5260,-1
1509,SPY,2016-07-07,209.8700,210.6495,208.6300,209.5260,85593827,0.0000,1.0000,193.7295,207.2358,53.7046,84.0338,78.6480,0.5548,-10.9984,4.612349999999992,1.1560,13.6169,6793027146.0000,2.5591,70.2338,0.1158,-0.0228,212.6500,1
1510,SPY,2016-07-08,211.0500,212.9400,210.7785,212.6500,133970972,0.0000,1.0000,196.6180,207.6737,59.5029,83.0849,84.4035,2.9682,-2.0294,5.046900000000008,6.1300,13.7831,6926998118.0000,2.6202,126.6270,0.4754,-0.0127,213.4000,1
1511,SPY,2016-07-11,213.1900,214.0700,212.9500,213.4000,73633937,0.0000,1.0000,197.3115,208.0701,60.7732,83.0213,86.0125,2.6702,-4.3450,5.512050000000002,5.5500,14.2463,7000632055.0000,2.5345,142.1266,0.8116,0.0005,214.9500,1
1512,SPY,2016-07-12,214.5300,215.3000,213.4308,214.9500,101275629,0.0000,1.0000,198.7446,208.5351,63.3329,88.0567,93.7542,3.1232,-2.1021,6.1222000000000065,6.5100,15.0003,7101907684.0000,2.4891,144.2682,1.1893,0.0170,214.9200,-1
1513,SPY,2016-07-13,215.4400,215.4500,214.3500,214.9200,87324129,0.0000,1.0000,198.7169,209.0223,63.2469,90.8582,92.8078,3.2773,-3.1548,6.593050000000005,6.8200,15.7403,7014583555.0000,2.3899,124.3638,1.4694,0.0347,216.1200,1
1514,SPY,2016-07-14,216.4000,216.6700,215.6600,216.1200,91230870,0.0000,1.0000,199.8264,209.4015,65.2785,93.1480,92.8819,2.5189,-3.0522,7.122349999999997,5.3100,16.7525,7105814425.0000,2.3442,125.2710,1.7677,0.0535,215.8300,-1
1515,SPY,2016-07-15,216.7800,217.0125,215.3080,215.8300,107155401,0.0000,1.0000,199.5583,210.3087,64.3527,90.0950,84.5952,6.2522,-6.4398,7.01400000000001,12.7000,17.5198,6998659024.0000,2.2985,104.0148,1.9582,0.0717,216.4092,1
1516,SPY,2016-07-18,215.9700,216.6000,215.6700,216.4092,58725918,0.0000,1.0000,200.0938,211.5093,65.4079,86.3493,81.5710,8.4214,-3.7961,5.788300000000007,16.8092,18.2324,7057384942.0000,2.2008,93.8027,2.1313,0.0891,216.1900,-1
1517,SPY,2016-07-19,215.9200,216.2300,215.6300,216.1900,54345728,0.0000,1.0000,199.8911,212.4372,64.6282,80.1839,74.3854,6.3929,-6.6911,4.89800000000001,12.9903,18.8718,7003039214.0000,2.0992,81.0455,2.2252,0.1047,217.0850,1
1518,SPY,2016-07-20,216.7500,217.3700,216.2400,217.0850,58159457,0.0000,1.0000,200.7187,213.1819,66.3899,78.4791,79.4808,5.0445,-2.6364,4.566249999999997,10.4250,19.8285,7061198671.0000,2.0336,89.4097,2.3448,0.1190,216.2650,-1
1519,SPY,2016-07-21,216.9600,217.2200,215.7500,216.2650,67777310,0.0000,1.0000,199.9605,213.6669,63.2802,73.6996,67.2326,3.2414,-10.7177,4.431749999999994,6.7900,20.4212,6993421361.0000,1.9933,70.9041,2.3463,0.1306,217.2400,1
1520,SPY,2016-07-22,216.4100,217.3000,216.1000,217.2400,62787477,0.0000,1.0000,200.8620,214.1897,65.3579,73.9176,75.0395,3.4866,-1.2609,4.338450000000009,7.3192,20.9997,7056208838.0000,1.9366,74.6900,2.3986,0.1407,216.6500,-1
1521,SPY,2016-07-25,217.0000,217.0600,215.9700,216.6500,55873147,0.0000,1.0000,200.3165,214.7782,63.0336,69.3752,65.8536,3.9537,-6.9835,3.6942499999999967,8.2400,21.4498,7000335691.0000,1.8890,62.3597,2.3651,0.1482,216.7500,1
1522,SPY,2016-07-26,216.5300,217.1700,215.7600,216.7500,70080493,0.0000,1.0000,200.4089,215.2847,63.2720,70.6174,70.9593,3.3817,-7.0938,3.079750000000004,7.0900,21.7201,7070416184.0000,1.8548,57.8098,2.3200,0.1535,216.5200,-1
1523,SPY,2016-07-27,217.1900,217.2700,215.6200,216.5200,84083893,0.0000,1.0000,200.1963,215.7842,62.2771,64.9288,57.9735,3.3380,-12.8954,1.9593500000000006,6.9940,21.8680,6986332291.0000,1.8402,49.5980,2.2398,0.1564,216.7700,1
1524,SPY,2016-07-28,216.2900,217.1100,215.7500,216.7700,65035718,0.0000,1.0000,200.4274,216.0785,62.9589,63.3945,61.2507,1.9375,-13.5747,1.4905000000000115,4.1200,22.0054,7051368009.0000,1.8059,52.6981,2.1714,0.1575,217.1200,1
1525,SPY,2016-07-29,216.4600,217.5400,216.1300,217.1200,79519436,0.0000,1.0000,200.7510,216.3442,63.9415,61.9802,66.7163,1.7432,-10.2210,1.0411500000000018,3.7200,22.3476,7130887445.0000,1.7776,95.3409,2.1209,0.1575,216.9400,-1
1526,SPY,2016-08-01,217.1900,217.6500,216.4050,216.9400,73311422,0.0000,1.0000,200.5846,216.4864,63.0157,66.1670,70.5340,0.9258,-21.5152,0.8849500000000035,1.9900,22.7215,7057576023.0000,1.7396,105.3210,2.0429,0.1561,215.5492,-1
1527,SPY,2016-08-02,216.6500,216.8300,214.5700,215.5492,92295506,0.0000,1.0000,199.2987,216.5313,56.2401,65.1881,58.3139,0.2928,-68.2078,0.7248500000000035,0.6292,21.5943,6965280517.0000,1.7846,-169.3142,1.8475,0.1519,216.1800,1
1528,SPY,2016-08-03,215.4800,216.2450,215.1300,216.1800,53993626,0.0000,1.0000,199.8819,216.5356,58.4236,59.5148,49.6965,0.0278,-47.7273,0.7197500000000048,0.0600,20.5477,7019274143.0000,1.7368,-113.5299,1.7237,0.1465,216.4097,1
1529,SPY,2016-08-04,216.3100,216.7800,214.2500,216.4097,46585528,0.0000,1.0000,200.0943,216.5770,59.2216,52.4019,49.1952,0.2686,-36.4794,0.6608499999999964,0.5797,19.2148,7065859671.0000,1.7934,-111.4139,1.6254,0.1405,218.1800,1
1530,SPY,2016-08-05,217.2100,218.2300,217.0700,218.1800,71892161,0.0000,1.0000,201.7311,216.7035,64.8246,56.8013,71.5123,0.8183,-1.2563,0.8995000000000033,1.7708,18.6374,7137751832.0000,1.7953,204.3673,1.6711,0.1360,218.0500,-1
1531,SPY,2016-08-08,218.4000,218.5200,217.7400,218.0500,39906479,0.0000,1.0000,201.6109,216.8364,64.1278,68.1533,83.7524,0.8604,-11.0070,1.0091500000000053,1.8600,18.2713,7097845353.0000,1.7228,186.4438,1.6775,0.1322,218.1800,1
1532,SPY,2016-08-09,218.1300,218.7600,217.8000,218.1800,51251728,0.0000,1.0000,201.7311,216.9146,64.5383,82.2967,91.6255,0.5044,-12.8603,1.133499999999998,1.0950,18.0753,7149097081.0000,1.6683,158.3835,1.6737,0.1289,217.6400,-1
1533,SPY,2016-08-10,218.3100,218.4038,217.2300,217.6400,57941092,0.0000,1.0000,201.2318,217.0128,61.3954,86.3814,83.7663,0.6358,-24.8337,1.1313499999999976,1.3750,17.4290,7091155989.0000,1.6330,89.0817,1.6086,0.1252,218.6500,1
1534,SPY,2016-08-11,218.2600,218.9400,217.9500,218.6500,72504270,0.0000,1.0000,202.1657,217.1135,64.8439,85.8859,82.2660,0.6491,-6.1834,1.2960000000000065,1.4100,17.1793,7163660259.0000,1.6092,128.9629,1.6199,0.1222,218.4600,-1
1535,SPY,2016-08-12,218.2900,218.7100,217.9900,218.4600,61313544,0.0000,1.0000,201.9900,217.2428,63.6913,81.0761,77.1960,0.8354,-10.2345,1.3780000000000001,1.8100,16.9474,7102346715.0000,1.5457,96.6336,1.5950,0.1193,219.0900,1
1536,SPY,2016-08-15,218.8900,219.5000,218.8800,219.0900,49813482,0.0000,1.0000,202.5725,217.4099,65.8584,79.6385,79.4534,1.0796,-7.8095,1.5315000000000083,2.3400,17.2509,7152160197.0000,1.5096,125.9353,1.6077,0.1171,217.9600,-1
1537,SPY,2016-08-16,218.6000,218.6800,217.9600,217.9600,53213621,0.0000,1.0000,201.5277,217.5128,59.0504,72.8861,62.0089,0.6651,-29.3333,1.4976500000000073,1.4400,16.7042,7098946576.0000,1.4825,53.2429,1.5091,0.1138,218.3700,1
1538,SPY,2016-08-17,218.0000,218.5300,217.0200,218.3700,75134339,0.0000,1.0000,201.9068,217.6271,60.6403,65.8799,56.1775,0.7381,-21.5238,1.497649999999993,1.6000,15.5713,7174080915.0000,1.4844,32.3780,1.4474,0.1102,218.8600,1
1539,SPY,2016-08-18,218.3400,218.9000,218.2100,218.8600,52989266,0.0000,1.0000,202.3598,217.7514,62.5134,57.2608,53.5959,0.8014,-12.1905,1.5528000000000048,1.7400,14.6784,7227070181.0000,1.4277,74.4244,1.4217,0.1068,218.5400,-1
1540,SPY,2016-08-19,218.3100,218.7500,217.7400,218.5400,75443004,0.0000,1.0000,202.0640,217.8656,60.4888,57.6933,63.3065,0.7375,-18.2857,1.5414499999999975,1.6000,13.7818,7151627177.0000,1.4057,46.8024,1.3597,0.1032,218.5300,-1
1541,SPY,2016-08-22,218.2600,218.8000,217.8300,218.5300,61368766,0.0000,1.0000,202.0547,218.0786,60.4230,62.9456,71.9343,1.3829,-18.4762,1.2176000000000045,2.9808,12.9074,7090258411.0000,1.3746,45.6357,1.2950,0.0992,218.9700,1
1542,SPY,2016-08-23,219.2500,219.6000,218.9000,218.9700,53399159,0.0000,1.0000,202.4616,218.2778,62.3645,69.2126,72.3970,1.2906,-11.7757,0.9703999999999979,2.7900,12.5286,7143657570.0000,1.3528,133.0268,1.2645,0.0956,217.8500,-1
1543,SPY,2016-08-24,218.8000,218.9100,217.3600,217.8500,71728949,0.0000,1.0000,201.4260,218.3807,54.9719,67.8633,59.2585,0.6655,-67.8295,0.6215499999999992,1.4403,12.2997,7071928621.0000,1.3712,-62.7114,1.1369,0.0908,217.7000,-1
1544,SPY,2016-08-25,217.4000,218.1900,217.2200,217.7000,69224776,0.0000,1.0000,201.2873,218.3464,54.0478,56.9545,39.2082,-0.2200,-73.6434,0.6721000000000004,-0.4800,12.1854,7002703845.0000,1.3425,-127.9004,1.0121,0.0852,217.2900,-1
1545,SPY,2016-08-26,217.9200,219.1200,216.2500,217.2900,122506348,0.0000,1.0000,200.9082,218.2921,51.4996,40.9431,24.3626,-0.3485,-68.9552,0.78125,-0.7600,12.7278,6880197497.0000,1.4517,-134.3366,0.8700,0.0786,218.3608,1
1546,SPY,2016-08-29,217.4400,218.6650,217.4000,218.3608,70502167,0.0000,1.0000,201.8983,218.3051,57.1781,33.8816,38.0739,0.0829,-36.9910,0.7801499999999919,0.1808,13.2314,6950699664.0000,1.4462,-25.2741,0.8341,0.0728,218.0000,-1
1547,SPY,2016-08-30,218.2600,218.5900,217.3500,218.0000,58114543,0.0000,1.0000,201.5647,218.3308,54.8479,38.0377,51.6764,0.1654,-47.7612,0.7423000000000002,0.3600,13.7337,6892585121.0000,1.4314,-59.5297,0.7678,0.0671,217.3800,-1
1548,SPY,2016-08-31,217.6100,217.7500,216.4650,217.3800,85269453,0.0000,1.0000,200.9914,218.2401,51.0015,48.0676,54.4525,-0.5808,-66.2687,0.8132499999999965,-1.2700,14.7882,6807315668.0000,1.4388,-164.7019,0.6576,0.0609,217.3900,1
1549,SPY,2016-09-01,217.3700,217.7300,216.0300,217.3900,97844207,0.0000,1.0000,201.0007,218.1636,51.0611,51.4165,48.1205,-0.4898,-61.9048,0.8698499999999996,-1.0700,16.0321,6905159875.0000,1.4575,-151.1937,0.5646,0.0547,218.3700,1
1550,SPY,2016-09-02,218.3900,218.8700,217.7000,218.3700,79293856,0.0000,1.0000,201.9068,218.1122,56.6299,52.6110,55.2600,-0.3286,-34.4538,0.7871499999999969,-0.7200,15.9822,6984453731.0000,1.4591,43.1528,0.5634,0.0495,219.0308,1
