,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
115,BK,12/13/2016,48.55,48.79,47.93,48.28,5324519,0,1,44.7219,47.9557,62.2544,55.4958,36.4502,2.1799,-46.6667,0.9315,48.07,-1
116,JPM,12/13/2016,84.98,85.67,83.82,84.76,16669046,0,1,76.5121,82.115,79.0164,87.0926,77.7023,7.9333,-13.038,3.8456,84.73,-1
117,KO,12/13/2016,41.72,41.96,41.54,41.76,18985974,0,1,37.1913,41.1107,54.3922,82.9584,81.2678,0.9427,-19.6581,0.8992,41.21,-1
118,MCO,12/13/2016,98.39,99.73,97.03,99.5,675021,0,1,95.8468,99.0343,48.4976,71.4084,74.9068,-2.1247,-42.8094,2.37875,97.45,-1
119,SPY,12/13/2016,227.02,228.34,227,227.76,110477485,0,1,211.6568,222.5864,78.1519,94.421,93.3553,3.2551,-6.3112,4.08575,225.88,-1
120,USB,12/13/2016,51.73,51.92,51.19,51.7,7358601,0,1,46.4568,50.4607,74.1456,80.9421,73.6171,5.4456,-16.8091,1.5922,51.73,1
121,WFC,12/13/2016,55.85,56.21,55.29,55.84,24355561,0,1,49.2134,54.4493,66.2279,67.68,47.2372,6.9322,-32.8808,2.96985,54.7,-1
122,AAPL,12/14/2016,115.04,116.2,114.98,115.19,34031834,0,1,109.4713,111.755,63.7273,82.4851,80.6853,3.5602,-12.7044,2.88905,115.82,1
123,AMZN,12/14/2016,778.25,780.86,762.81,768.82,5454836,0,1,768.82,762.7136,50.1753,56.3484,46.4833,-1.4485,-35.8242,16.2854,761,-1
124,AXP,12/14/2016,73.53,75.73,73.24,74.07,5415655,0,1,69.8685,73.0507,65.2432,61.6451,46.309,1.6328,-38.2048,1.6776,74.94,1
125,BAC,12/14/2016,22.31,23.3,22.21,22.67,225253082,0,1,21.1431,21.8429,74.952,65.3703,50.3803,10.2626,-20.6557,1.3913,23.16,1
126,BK,12/14/2016,47.89,48.82,47.68,48.07,6188267,0,1,44.5273,47.9986,59.9792,39.2716,25.7524,1.264,-54.4444,0.9098,48.35,1
127,JPM,12/14/2016,83.88,86.12,83.76,84.73,22620566,0,1,76.4851,82.5343,78.7591,74.1674,58.1734,7.4436,-17.1605,3.7134,86,1
128,KO,12/14/2016,41.89,41.99,41.06,41.21,17936291,0,1,36.7015,41.1171,48.351,74.2436,60.6224,0.2189,-43.1624,0.90005,41.55,1
129,MCO,12/14/2016,99.19,100.27,97.25,97.45,810825,0,1,93.872,98.7907,41.2051,65.5801,49.3,-3.3809,-77.0903,2.3222,96.76,-1
130,SPY,12/14/2016,227.41,228.23,225.365,225.88,142501812,0,1,209.9097,222.9564,68.0131,86.6693,73.3664,2.3471,-26.7682,4.1901,226.81,1
131,USB,12/14/2016,51.31,52.3,51.19,51.73,9356781,0,1,46.4838,50.6307,74.2937,71.1075,60.4683,4.8227,-16.1932,1.59085,51.98,1
132,WFC,12/14/2016,54.74,55.62,54.03,54.7,54588283,0,1,48.2087,54.6307,59.0003,47.3077,26.5695,4.8696,-50.0754,2.81315,55.19,1
133,AAPL,12/15/2016,115.38,116.73,115.23,115.82,46524544,0,1,110.07,112.0429,65.5218,82.3441,83.5257,3.605,-10.7311,3.2887,115.97,1
134,AMZN,12/15/2016,766.28,769.1,760.31,761,3801927,0,1,761,761.33,46.9434,49.7029,43.5216,-2.4822,-46.8969,14.53535,757.77,-1
135,AXP,12/15/2016,74.54,75.74,74.34,74.94,4061600,0,1,70.6892,73.1993,68.6726,54.2499,53.4772,2.8548,-18.3697,1.8255,75,1
136,BAC,12/15/2016,22.9,23.39,22.8,23.16,162025814,0,1,21.6001,22.0071,77.7903,58.3481,57.8265,11.0259,-7.3248,1.41375,22.66,-1
137,BK,12/15/2016,48.27,48.835,47.9,48.35,6033695,0,1,44.7867,48.0614,61.9747,31.2458,31.5347,1.8538,-44.0741,0.89095,47.56,-1
138,JPM,12/15/2016,85.4,86.49,84.9,86,19438924,0,1,77.6315,83.0464,81.5048,66.194,62.7063,9.0955,-5.7851,3.59505,84.94,-1
139,KO,12/15/2016,41.095,41.81,41.095,41.55,14265277,0,1,37.0043,41.1186,51.9071,63.0619,47.2954,0.0482,-28.6325,0.9015,41.74,1
140,MCO,12/15/2016,97.79,98.51,96.64,96.76,1284203,0,1,93.2074,98.4864,39.0753,52.2822,32.64,-4.217,-88.6288,2.2469,96.47,-1
141,SPY,12/15/2016,226.16,227.81,225.8904,226.81,124972554,0,1,210.774,223.3343,70.0809,75.5677,59.9813,2.388,-16.6485,4.39205,225.04,-1
142,USB,12/15/2016,51.97,52.31,51.48,51.98,7601974,0,1,46.7084,50.8136,75.551,65.407,62.1355,5.1801,-9.3484,1.58505,51.74,-1
143,WFC,12/15/2016,55.17,56.25,54.9,55.19,31345878,0,1,48.6405,54.8143,60.9718,32.9125,24.931,4.8841,-42.6848,2.6904,55.34,1
144,AAPL,12/16/2016,116.47,116.5,115.645,115.97,44351134,0,1,110.2126,112.3571,65.9537,81.7872,81.1505,3.9437,-8.9623,3.6106,116.64,1
145,AMZN,12/16/2016,765,765.13,754,757.77,4848219,0,1,757.77,760.6871,45.6359,38.2563,24.7639,-1.1738,-53.9554,14.4093,766,1
146,AXP,12/16/2016,75.29,75.38,74.58,75,8200338,0,1,70.7458,73.4043,68.9005,53.0494,59.362,3.9789,-16.992,1.89085,74.55,-1
147,BAC,12/16/2016,23.32,23.32,22.65,22.66,147447864,0,1,21.1338,22.1757,69.1763,53.9407,53.6153,11.6256,-23.2484,1.2389,22.48,-1
148,BK,12/16/2016,48.62,48.62,47.47,47.56,7418807,0,1,44.0549,48.0993,53.8209,27.6469,25.6535,1.1269,-73.3333,0.8124,47.28,-1
149,JPM,12/16/2016,86.29,86.29,84.89,84.94,22975690,0,1,76.6746,83.5193,73.0207,58.7795,55.4588,8.4525,-19.1358,3.0671,85.43,1
150,KO,12/16/2016,41.61,41.76,41.48,41.74,19674238,0,1,37.1735,41.1179,53.8205,51.5688,46.7886,-0.024,-20.5128,0.9004,41.67,-1
151,MCO,12/16/2016,96.9,97.26,96.31,96.47,1628929,0,1,92.928,98.1707,38.182,29.5699,6.7697,-4.381,-93.4783,2.1329,95.92,-1
152,SPY,12/16/2016,226.01,226.08,224.67,225.04,156420152,1.3289,1,210.3641,223.66,61.8817,55.378,32.7864,2.0682,-35.9086,4.2673,225.53,1
153,USB,12/16/2016,52.23,52.23,51.6145,51.74,11033286,0,1,46.4928,51.0164,71.9147,59.567,56.0972,5.8078,-17.2727,1.40335,51.87,1
154,WFC,12/16/2016,55.49,55.65,54.92,55.34,33168384,0,1,48.7727,55.0829,61.5809,27.789,31.8667,7.2896,-41.4861,2.3322,55.22,-1
155,AAPL,12/19/2016,115.8,117.38,115.75,116.64,27779423,0,1,110.8493,112.7271,67.8886,81.6811,80.3672,4.6474,-8.1051,3.94295,116.95,1
156,AMZN,12/19/2016,758.89,770.5,756.16,766,3113240,0,1,766,760.9357,49.4959,30.5901,23.4849,0.4564,-35.9703,14.54255,771.22,1
157,AXP,12/19/2016,74.68,75.13,74.14,74.55,3076648,0,1,70.3213,73.6229,65.0767,59.4128,65.3992,4.2803,-27.6102,1.7578,75.06,1
158,BAC,12/19/2016,22.6,22.72,22.33,22.48,97439884,0,1,20.9659,22.3321,66.3288,52.8723,47.1751,10.7935,-34.0824,0.96085,22.71,1
159,BK,12/19/2016,47.45,47.52,47.02,47.28,6479221,0,1,43.7956,48.1157,51.2473,26.8758,23.4393,0.4888,-89.6825,0.76835,47.68,1
160,JPM,12/19/2016,84.8,85.44,84.19,85.43,21684743,0,1,77.117,83.9843,74.3499,60.1047,62.149,8.2489,-15.6112,2.4714,86.53,1
161,KO,12/19/2016,41.69,41.8,41.58,41.67,8687186,0,1,37.1112,41.155,52.9841,51.296,59.8039,1.2637,-23.5043,0.92545,41.66,-1
162,MCO,12/19/2016,96.47,97.03,95.11,95.92,1211726,0,1,92.3982,97.8014,36.4788,15.697,7.6813,-5.1143,-88.3453,1.9201,96.75,1
163,SPY,12/19/2016,225.25,226.02,225.08,225.53,90341147,0,1,210.8222,223.99,63.1665,40.0433,27.3621,2.0913,-30.5767,4.1607,226.4,1
164,USB,12/19/2016,51.59,51.975,51.38,51.87,5439360,0,1,46.6096,51.2143,72.6817,59.4506,60.119,5.6415,-15.2778,1.18665,52.54,1
